1.925068231564950050e-01,3.010517506683049738e-01,8.440843220084439658e-01,-5.062474238657810321e-01,2.053775299390359965e+00
-3.770288386149530102e-01,-1.831334818117990038e-01,-6.056066349042350527e-01,-3.812283982316049813e-01,2.076611051445949929e+00
-2.306677188301110015e-01,-1.312564926175019964e-01,-4.840196514212349865e-01,-2.952778181081079922e-01,2.015715712631040102e+00
-3.122365642437979760e-01,-3.560567791261219917e-01,-7.646049979204639913e-01,7.751975888845269447e-01,8.701221511755450333e-01
-1.161242337811049935e-01,-2.523028007375279769e-01,-1.473172356221620072e-01,9.456056875196440503e-03,7.521374322216569652e-01
-2.422377678249610089e-01,-2.730535964152470130e-01,3.038681716068259916e-02,-1.858861706782040102e-01,-3.021131210114709753e-01
-3.376906720324659994e-01,-1.021018449747630036e-02,-1.847286151553929889e-01,-3.187188854145159844e-01,1.928178663084600064e+00
-1.754207348797069965e-01,4.586091058117220065e+00,-2.034343049220070088e-01,3.610720664713170103e-01,1.859671406917829950e+00
-3.235173620137760109e-01,3.347960249346670025e+00,-5.214310309544659683e-01,-6.868083414616379945e-02,1.654149638417510060e+00
-4.626472011768359982e-01,2.906763528294449839e-01,-3.250212884050059925e-01,-4.202968437422849868e-01,2.129894472908989922e+00
-5.178941851272409469e-01,-1.174226288323560047e-01,-7.178407735039249449e-01,-6.547075168063649642e-01,2.110864679529329990e+00
1.779908333427350151e-02,1.252129885897079964e+00,-4.443594190577829922e-02,2.587973460580080154e+00,-2.069641541131740092e-01
-1.904617985730109875e-01,3.183440803997369950e-01,-4.559611167713130131e-01,1.322155826034050019e+00,-4.733812614284049758e-01
-4.293833103166450060e-01,-2.246350731672359935e-01,-5.494895656043889964e-01,1.111186220276380032e+00,-4.657693440765410253e-01
-4.776882648701399892e-01,-3.525983131798349768e-01,-9.516618955866149587e-01,7.977925879442070156e-02,-1.040469104142250023e+00
-3.654587896201039743e-01,-2.315520050598089963e-01,-4.279025821213899849e-01,1.798790861264349950e+00,-6.614368310369510284e-02
-4.973573481613839942e-01,-3.629737110186950222e-01,-1.073248879069609973e+00,4.071081328374059893e-02,-4.429335920209500066e-01
-4.658289646504200077e-01,-3.318475175021159962e-01,-5.681952553710040155e-01,3.298173100627729837e-01,-3.630084598263810247e-01
-4.973573481613839942e-01,-4.079337683204179998e-01,-8.300749121036169464e-01,-3.343462636187889969e-01,-6.598732365490670437e-01
-4.733494964970719754e-01,-5.517024179920009680e-02,-9.423090507033079488e-01,2.564532393273680100e+00,-7.093506993361810009e-01
-4.999606091852250023e-01,-3.456813812872620018e-01,-9.423090507033079488e-01,9.783535055400629510e-01,-9.339022612161610448e-01
-4.640934573011930020e-01,-1.450903564026480019e-01,-7.271936183872339532e-01,2.377003854822409945e+00,-4.695753027524730006e-01
-5.042993775582930160e-01,-3.491398472335490166e-01,-1.194835862552610095e+00,4.001405119819970158e-01,-7.017387819843170504e-01
-1.922507344924370004e-02,-3.249305856095440204e-01,2.829136290099870110e-01,7.751975888845269447e-01,-1.158453823096140090e+00
-2.433947727244450132e-01,-4.113922342667050147e-01,1.613266455269889987e-01,-1.468177251675240047e-01,-1.390617302327989968e+00
-3.993011829300370241e-01,-1.450903564026480019e-01,-7.271936183872339532e-01,3.564684598347089839e+00,-3.325607904189260000e-01
-5.002498604100960033e-01,-3.283890515558299805e-01,-1.063896034186309958e+00,1.251832624114820103e+00,-8.425592529937959707e-01
-4.010366902792649735e-01,-4.133637801405439655e-02,-5.307838758377739774e-01,2.400444922128820213e+00,-9.034545918087060201e-01
-4.811592795685949997e-01,-2.765120623615329731e-01,-8.020163774536940293e-01,6.579922523524860400e-01,-9.529320545958209765e-01
-2.836006929815459987e-01,-3.007213239855380249e-01,-3.717855128215449834e-01,2.556718704171539791e+00,-8.044996662344779947e-01
-4.591761864783819869e-01,-3.837245066964130036e-01,-7.646049979204639913e-01,6.423648741482139712e-01,-7.626341207992269888e-01
-4.007474390543939724e-01,-3.180136537169709898e-01,-8.581334467535399746e-01,2.845825200950570011e+00,-1.185095533827660086e+00
-4.941755846877999847e-01,-3.422229153409759861e-01,-9.329562058200000507e-01,4.313952683905419860e-01,-1.242184913966640103e+00
-4.632257036265789996e-01,5.550066848196640035e-02,-5.869009451376190345e-01,1.486243297178899914e+00,-7.131566580121130317e-01
-3.255421205878740176e-01,-2.523028007375279769e-01,-9.703675853532309770e-01,2.751214863478210204e-01,-6.941268646324539882e-01
-2.303784676052400004e-01,2.659725526035670029e+00,2.103397227737520067e-02,1.188477043051009985e-01,-7.626341207992269888e-01
-3.585167602231940087e-01,1.283256079413660045e+00,-7.249447655570130655e-02,-4.906200456615090189e-01,-8.996486331327739894e-01
-3.721115677921419951e-01,4.843504458214870079e-01,7.715104157722049716e-02,-2.562093725974279868e-01,-9.833797240032760012e-01
-4.131852417238560116e-01,-2.404404828262210123e-02,-1.379643907388549973e-01,-6.234527603978210486e-01,-1.044275062818190047e+00
-4.600439401529949901e-01,-2.903459261466789787e-01,-6.617237042040799988e-01,2.126119735307329950e-01,7.087082922985230016e-02
-4.548374181053129739e-01,-2.730535964152470130e-01,-6.056066349042350527e-01,2.985625536542290126e-01,2.459449283227179983e-01
-3.371121695827229980e-01,-2.661366645226739824e-01,1.987380250602190090e-01,9.456056875196440503e-03,4.019892340359250138e-01
-3.828138631123769731e-01,-4.044753023741319842e-01,4.909250692729739962e-02,-4.202968437422849868e-01,4.248249860915159770e-01
-2.063706159409280094e-01,-3.768075748038399730e-01,4.138534573762939761e-01,-3.968557764358769946e-01,-1.308449805945370026e-01
5.858350604111659671e-02,-4.148507002129909749e-01,8.534371668917509757e-01,-5.609432475807329954e-01,-3.515905837985849880e-01
3.920367397474430055e-02,-3.525983131798349768e-01,6.009103550424460538e-01,-5.375021802743249477e-01,-2.868892863077440181e-01
1.132519875417789951e-01,-4.010168364278450248e-01,2.829136290099870110e-01,-6.390801386020930064e-01,-6.750970712527939455e-01
-2.624853535659469883e-01,-3.456813812872620018e-01,1.987380250602190090e-01,-4.671789783551010267e-01,1.378144909087419996e-02
-2.086846257398979887e-01,-3.733491088575540129e-01,-2.782570639884680008e-01,-6.078253821935489798e-01,-1.498747739741959906e-01
2.321342409638529891e-01,-3.007213239855380249e-01,1.414607859890210095e+00,-5.062474238657810321e-01,-6.256196084656799883e-01
1.100702240681949995e-01,-1.658411520803670103e-01,1.433313549656819896e+00,-3.812283982316049813e-01,-3.097250383633349813e-01
-2.356384182231219954e-02,-1.796750158655119889e-01,-2.408456844552379905e-01,-5.687569366828689743e-01,-7.702460381510910503e-01
4.440098419997730024e-04,-3.249305856095440204e-01,-7.024562372547810130e-03,-6.703348950106370330e-01,-8.615890463734560134e-01
-2.390560043513769994e-01,-3.214721196632570055e-01,1.800323352936039900e-01,-6.468938277042289853e-01,-1.460688152982639876e-01
-1.872800350994270058e-01,-3.768075748038399730e-01,-2.314928395719300092e-01,-7.172170296234540166e-01,-5.114408481877239510e-01
-6.608377187838269939e-02,-3.525983131798349768e-01,7.412030282920599733e-01,-3.577873309251969891e-01,-8.882307571049790074e-01
-1.048434360111270003e-01,-4.113922342667050147e-01,8.627900117750589848e-01,-5.140611129679170110e-01,-1.128006153688690061e+00
-2.509153045710970087e-01,-3.595152450724080073e-01,5.915575101591380447e-01,-3.968557764358769946e-01,-1.841284020575829905e-01
-1.745529812050929941e-01,-3.940999045352729935e-01,1.293020876407209974e+00,-6.937759623170459689e-01,-3.477846251226530128e-01
2.249029603420729939e-01,-1.139641628860700029e-01,1.489430618956669949e+00,-5.453158693764610376e-01,2.519932511866970065e-02
8.635696648577440016e-01,-3.456813812872620018e-01,1.657781826856209895e+00,-7.094033405213170385e-01,-1.286026164064889982e-02
-3.209141009899350028e-01,-3.145551877706839750e-01,-9.984261200031540051e-01,-6.234527603978210486e-01,-3.287548317429940248e-01
-2.838899442064169998e-01,-3.629737110186950222e-01,-1.344481380685540017e+00,-6.781485841127740111e-01,-4.200978399653589879e-01
-1.956683206206930037e-01,-3.768075748038399730e-01,1.077905444091129983e+00,-3.890420873337410157e-01,-7.207685753639769821e-01
8.172360403081489755e-02,-4.113922342667050147e-01,1.554900533139820018e+00,-6.000116930914130009e-01,-1.002409517382939930e+00
-2.908319736033270209e-01,-3.595152450724080073e-01,3.764420778430639936e-01,-4.828063565593729844e-01,-1.574866913260599965e-01
-1.916188034724959910e-01,-3.837245066964130036e-01,6.009103550424460538e-01,-6.390801386020930064e-01,-2.221879888169019934e-01
-1.748422324299639952e-01,-2.868874602003930185e-01,-4.559611167713130131e-01,-6.234527603978210486e-01,2.139336644273779828e-02
-2.645101121400449951e-01,-3.387644493946890267e-01,2.103397227737520067e-02,-5.375021802743249477e-01,-9.278539383521830497e-02
-1.878585375491700071e-01,-3.525983131798349768e-01,-6.314163167239389418e-02,-6.156390712956849587e-01,-2.374118235206290062e-01
-2.318247237295960050e-01,-3.698906429112669980e-01,6.476745794589839900e-01,-3.968557764358769946e-01,-5.533063936229739577e-01
-2.159251181841279933e-03,-4.113922342667050147e-01,8.627900117750589848e-01,-5.843843148871410431e-01,-6.294255671416120190e-01
-3.570705040988380041e-01,-3.318475175021159962e-01,-1.566700805054699885e-01,-5.453158693764610376e-01,1.758740776680620121e-02
-2.844684466561600011e-01,-3.871829726427000185e-01,-3.343741332883140016e-01,-6.078253821935489798e-01,-2.602475755762200249e-01
-1.363718195220909868e-01,-3.491398472335490166e-01,2.922664738932950201e-01,-1.936998597803399891e-01,-6.294255671416120190e-01
-1.424460952443870054e-01,-3.975583704815590091e-01,4.232063022596019852e-01,-4.124831546401490079e-01,-6.789030299287259762e-01
-2.385309304718339837e-02,-1.589242201877940075e-01,8.534371668917509757e-01,-2.093272379846120024e-01,-7.169626166880449514e-01
-9.327338701627810313e-02,-3.353059834484030111e-01,6.383217345756759808e-01,-5.453158693764610376e-01,-8.311413769660009887e-01
-3.614092724719070171e-01,-2.419274028986689862e-01,7.879672527085980205e-01,-1.077492796568439992e-01,-4.505455093728140126e-01
-4.817377820183370019e-01,-3.768075748038399730e-01,-2.689042191051609909e-01,-5.140611129679170110e-01,1.698257548040809917e-01
-2.034781036922160002e-01,-1.712711639004919906e-02,-6.149594797875419516e-01,-4.202968437422849868e-01,-7.207685753639769821e-01
-1.227770119531430004e-01,2.783294091167470147e-02,8.160257873585210486e-01,-5.765706257850049532e-01,-8.958426744568429578e-01
-3.556242479744819995e-01,-2.799705283078199880e-01,-1.192587009722390068e-01,-5.531295584785970165e-01,-1.442385612853179901e-03
-3.562027504242240017e-01,-3.802660407501269879e-01,1.168112739406700074e-02,-6.468938277042289853e-01,-8.844247984290469766e-01
1.601014741484690050e-03,-2.799705283078199880e-01,4.419119920262170043e-01,-3.742607773761970347e-02,-1.169871699123939957e+00
-1.575405875078899828e-02,-3.802660407501269879e-01,7.224973385254449543e-01,-4.749926674572370056e-01,-1.424870930411370029e+00
-3.842601192367339769e-01,-2.280935391135230084e-01,-4.559611167713130131e-01,-1.858861706782040102e-01,-4.200978399653589879e-01
-4.640934573011930020e-01,-3.629737110186950222e-01,-5.120781860711579592e-01,-5.375021802743249477e-01,-4.924110548080640193e-01
-2.271967041316569902e-01,-3.076382558781109999e-01,-4.840196514212349865e-01,-2.093272379846120024e-01,-9.605439719476840388e-01
-2.700058854125980123e-01,-3.906414385889859786e-01,-4.372554270046969949e-01,-6.156390712956849587e-01,-8.996486331327739894e-01
-3.645910359454900274e-01,-2.592197326301010074e-01,3.577363880764479753e-01,-4.593652892529649923e-01,-4.711388972403569853e-02
-4.259122956181899955e-01,-3.318475175021159962e-01,-5.401367207210809873e-01,-6.156390712956849587e-01,-3.950197237217190072e-02
-4.265442266381320319e-02,-3.249305856095440204e-01,-1.660229253887769985e-01,2.751214863478210204e-01,-1.318304087485280052e+00
-3.764503361652100089e-01,-3.318475175021159962e-01,-1.316422846035609995e+00,-5.305345594189180003e-02,-1.443900723791029961e+00
-2.992202591245919918e-01,-2.834289942541060037e-01,-1.288364311385689964e+00,-3.030915072102440266e-01,-9.186784265124340321e-01
-1.525698881148800090e-01,-3.975583704815590091e-01,-4.653139616546200230e-01,-5.296884911721889688e-01,-1.082334649577499919e+00
-7.996783067220160357e-02,-3.629737110186950222e-01,3.038681716068259916e-02,9.456056875196440503e-03,-1.253602789994439970e+00
-2.572788315182639729e-01,-4.079337683204179998e-01,-7.552521530371559821e-01,-2.718367508017000000e-01,-1.329721963513079919e+00
-1.421568440195160044e-01,-2.695951304689599981e-01,-5.120781860711579592e-01,5.095321594119019970e-01,-1.070916773549710044e+00
-2.049243598165720048e-01,-3.560567791261219917e-01,-6.314163167239389418e-02,-3.421599527209249758e-01,-8.006937075585459640e-01
-2.564110778436510252e-01,-2.419274028986689862e-01,4.980290613260630050e-01,-5.140611129679170110e-01,2.519932511866970065e-02
-2.037673549170870013e-01,-3.733491088575540129e-01,7.505558731753679824e-01,-5.843843148871410431e-01,-2.983071623355390001e-01
-1.447601050433570125e-01,-3.629737110186950222e-01,-2.782570639884680008e-01,3.289712418160439800e-02,-1.303080252781549930e+00
-2.720306439866970183e-01,-4.044753023741319842e-01,-4.653139616546200230e-01,-2.015135488824759957e-01,-1.352557715568670105e+00
-1.933543108217229967e-01,-3.422229153409759861e-01,-3.437269781716220107e-01,-5.305345594189180003e-02,-1.207931285883260042e+00
-2.662456194892729999e-01,-4.148507002129909749e-01,-4.746668065379279766e-01,-3.656010200273330235e-01,-1.348751756892740072e+00
-1.320330511490230008e-01,-1.589242201877940075e-01,-2.221399946886229992e-01,5.642279831268539603e-01,-6.941268646324539882e-01
-3.501284747019289822e-01,-3.975583704815590091e-01,-7.271936183872339532e-01,-3.343462636187889969e-01,-5.152468068636559817e-01
-4.909938212142169744e-01,1.108361236225500063e-01,-1.372539915335460048e+00,-1.546314142696600114e-01,6.075110025362460142e-01
-4.935970822380579826e-01,-1.554657542415069926e-01,-1.447362674401919902e+00,-2.483956834952920079e-01,-1.442385612853179901e-03
-3.718223165672709940e-01,9.962034058718820528e-01,-3.624326679382369742e-01,9.549124382336550143e-01,-4.962170134839959945e-01
-4.256230443933189944e-01,9.408679507312980306e-01,-5.962537900209270436e-01,-5.305345594189180003e-02,-7.892758315307499828e-01
-4.999606091852250023e-01,1.557961809242729978e-01,-8.861919814034630027e-01,-1.077492796568439992e-01,9.424353660182499537e-01
-5.014068653095810069e-01,-1.485488223489339898e-01,-4.279025821213899849e-01,-4.749926674572370056e-01,5.732573744528589588e-01
-1.132317215323929982e-01,-2.557612666838139925e-01,-4.372554270046969949e-01,1.470615918974629954e+00,-1.230767037938850006e+00
-1.855445277502000001e-01,-3.837245066964130036e-01,-2.314928395719300092e-01,3.220036209606370048e-01,-1.272632583374099902e+00
-2.737661513359240240e-01,-2.108012093820909871e-01,-7.739578428037710012e-01,1.181509422195599956e+00,-1.006215476058869962e+00
-3.909128974087719977e-01,-4.044753023741319842e-01,-8.394277569869249556e-01,7.196556969228450062e-02,-1.299274294105619898e+00
-2.746339050105380264e-01,-1.969673455969450093e-01,-6.991350837373100369e-01,3.845131337777250025e-01,-9.681558892995479892e-01
-3.087655495453430210e-01,-3.698906429112669980e-01,-7.271936183872339532e-01,1.032203261008289991e-01,-1.082334649577499919e+00
-1.146779776567490028e-01,1.660228867558880106e+00,-1.566700805054699885e-01,9.392850600293829455e-01,-2.945012036596070248e-01
-1.742637299802219930e-01,2.353408976888619886e-01,-2.501985293385449727e-01,1.891709062243250028e-01,4.042315982239719913e-02
-4.256230443933189944e-01,-7.592103747691890392e-02,-5.869009451376190345e-01,-3.187188854145159844e-01,8.701221511755450333e-01
-4.525234083063430224e-01,-3.560567791261219917e-01,-8.487806018702319655e-01,-6.312664494999570275e-01,9.348234486663870024e-01
-4.554159205550559752e-01,-3.110967218243980148e-01,-9.142505160533850317e-01,-5.531295584785970165e-01,-1.308449805945370026e-01
-4.117389855995000070e-01,3.820833875053410156e-02,-3.063155986383909735e-01,-1.624451033717959902e-01,2.611687630264459825e-01
-4.918615748888299777e-01,1.054061118024239921e-02,-1.101307413719539996e+00,7.196556969228450062e-02,3.601236886006740079e-01
-4.878120577406330205e-01,-2.419274028986689862e-01,-1.419304139752000093e+00,-3.187188854145159844e-01,2.269151349430590103e-01
-3.266991254873590211e-01,-2.661366645226739824e-01,2.642079392433729912e-01,-2.483956834952920079e-01,-8.463652116697280015e-01
-3.689298043185579856e-01,-3.802660407501269879e-01,-2.408456844552379905e-01,-5.218748020700529899e-01,-8.083056249104100255e-01
-5.016961165344520079e-01,-2.211766072209500056e-01,-9.984261200031540051e-01,1.266613934072370051e-01,-3.211429143911300188e-01
-5.014068653095810069e-01,-3.595152450724080073e-01,-1.204188707435920103e+00,-4.359242219465570001e-01,-2.526356582243570181e-01
-4.016151927290069756e-01,-2.765120623615329731e-01,-2.782570639884680008e-01,-2.249546161888839879e-01,7.848274658171590368e-02
-4.409533593114939864e-01,-3.906414385889859786e-01,-4.840196514212349865e-01,-6.312664494999570275e-01,-2.868892863077440181e-01
-3.741363263662410010e-01,-2.523028007375279769e-01,2.922664738932950201e-01,-6.390801386020930064e-01,3.296760191932189832e-01
-4.091357245756589989e-01,-3.906414385889859786e-01,1.052095762271429980e-01,-7.328444078277259743e-01,2.269151349430590103e-01
-4.299618127663880074e-01,-3.110967218243980148e-01,-2.408456844552379905e-01,8.759294789655669433e-02,-1.841284020575829905e-01
-4.585976840286389855e-01,-3.560567791261219917e-01,-2.782570639884680008e-01,-2.874641290059720133e-01,-1.993522367613110025e-01
-3.614092724719070171e-01,-4.010168364278450248e-01,-5.681952553710040155e-01,-3.734147091294690024e-01,-2.602475755762200249e-01
-3.290131352863289727e-01,-3.456813812872620018e-01,-2.595513742218529818e-01,1.032203261008289991e-01,-1.612926500019919995e-01
-3.330626524345259853e-01,-3.110967218243980148e-01,-7.646049979204639913e-01,1.735435280200529895e-01,-8.235294596141370382e-01
-4.374823446130399751e-01,-3.837245066964130036e-01,-1.307070001152299987e+00,-3.499736418230610102e-01,-4.619633854006089946e-01
-3.585167602231940087e-01,-3.249305856095440204e-01,-4.279025821213899849e-01,-1.468177251675240047e-01,5.313918290176089521e-01
-3.966979219061960160e-01,-3.802660407501269879e-01,-7.833106876870790103e-01,-4.593652892529649923e-01,-2.808409634437639829e-02
-2.731876488861820218e-01,-2.903459261466789787e-01,2.642079392433729912e-01,9.456056875196440503e-03,1.421986159185669951e+00
-3.133935691432829795e-01,-3.353059834484030111e-01,2.103397227737520067e-02,5.798553613311260291e-01,-1.803224433816509875e-01
-3.081870470956010188e-01,-3.871829726427000185e-01,6.289688896923689709e-01,-5.843843148871410431e-01,1.581836423574799921e+00
-3.021127713733050002e-01,-2.868874602003930185e-01,3.670892329597559844e-01,-2.483956834952920079e-01,8.990062260951159345e-02
-3.958301682315830128e-01,-3.283890515558299805e-01,-5.494895656043889964e-01,7.977925879442070156e-02,-4.162918812894270126e-01
-4.415318617612369878e-01,-4.113922342667050147e-01,-9.890732751198459960e-01,-3.577873309251969891e-01,-9.643499306236159585e-01
-3.186000911909649957e-01,-3.145551877706839750e-01,-2.034343049220070088e-01,2.047982844285969883e-01,3.144521844894920259e-01
-4.059539611020759886e-01,-3.698906429112669980e-01,-4.091968923547750214e-01,-1.936998597803399891e-01,8.228870525764779564e-02
-3.622770261465200203e-01,-3.387644493946890267e-01,3.973966204399000113e-02,-2.327683052910199946e-01,4.514666968230390265e-01
-4.140529953984700140e-01,-3.975583704815590091e-01,-2.501985293385449727e-01,-5.062474238657810321e-01,1.758740776680620121e-02
2.384977679110200088e-01,-3.249305856095440204e-01,6.196160448090609618e-01,1.001794572846470111e+00,-1.059498897521909955e+00
1.797797692621609933e-01,-3.906414385889859786e-01,6.102631999257539519e-01,-5.305345594189180003e-02,-1.040469104142250023e+00
-3.449219526542470216e-01,-3.387644493946890267e-01,-9.890732751198459960e-01,7.517565215781180088e-01,-8.882307571049790074e-01
-3.750040800408540043e-01,-3.560567791261219917e-01,-1.120013103486150019e+00,3.610720664713170103e-01,-1.303080252781549930e+00
-3.880203851600599885e-01,-3.525983131798349768e-01,-9.142505160533850317e-01,1.501024607136449973e-01,-4.924110548080640193e-01
-4.331435762399710176e-01,-3.871829726427000185e-01,-1.419304139752000093e+00,-2.327683052910199946e-01,-9.833797240032760012e-01
-9.182713089192200140e-02,-2.211766072209500056e-01,9.282599259582120510e-01,2.751214863478210204e-01,-2.450237408724930122e-01
-3.232281107889040106e-01,-3.837245066964130036e-01,3.670892329597559844e-01,-2.483956834952920079e-01,-5.761421456785650319e-01
-3.868633802605749850e-01,-1.021018449747630036e-02,-2.689042191051609909e-01,-3.030915072102440266e-01,5.694514157769270390e-01
-4.690107281240030179e-01,-3.422229153409759861e-01,-2.782570639884680008e-01,-6.859622732149099900e-01,9.081817379348640085e-01
2.032091184767310099e-01,-3.318475175021159962e-01,3.483835431931410209e-01,1.267460002319100054e+00,-9.110665091605699706e-01
5.829425481624540134e-02,-4.010168364278450248e-01,4.325591471429089951e-01,1.344750825093730118e-01,-9.491260959198889458e-01
5.708474252880619826e-01,-2.384689369523819991e-01,5.844535181060479812e-02,1.267460002319100054e+00,-1.078528690901570108e+00
3.961396854658399969e-01,-3.802660407501269879e-01,-1.847286151553929889e-01,2.516804190414129727e-01,-9.757678066514120507e-01
-1.664539469086989965e-01,-3.110967218243980148e-01,-3.508309702247079664e-02,6.423648741482139712e-01,-9.909916413551389525e-01
-1.311652974744089983e-01,-3.180136537169709898e-01,4.419119920262170043e-01,2.594941081435490071e-01,-1.021439310762590091e+00
-4.270693005176749990e-01,-1.727580839729400131e-01,1.893851801769119991e-01,-5.375021802743249477e-01,8.853459858792720460e-01
-4.507879009571160167e-01,-2.419274028986689862e-01,1.613266455269889987e-01,-7.172170296234540166e-01,1.098479671731459995e+00
-2.300892163803689994e-01,-2.404404828262210123e-02,-8.184732143900870505e-02,-4.671789783551010267e-01,5.922871678325180023e-01
-2.801296782830909882e-01,-1.554657542415069926e-01,3.038681716068259916e-02,-4.593652892529649923e-01,9.652711180738410279e-01
-4.643827085260640031e-01,-1.658411520803670103e-01,-1.637740725585520168e-02,-5.765706257850049532e-01,1.189822679953820073e+00
-4.759527575209129835e-01,-2.523028007375279769e-01,-1.286115458555469881e-01,-6.703348950106370330e-01,7.863910603050440207e-01
-3.949624145569690103e-01,3.129140685796120286e-02,4.886762164427549959e-01,-3.890420873337410157e-01,6.303467545918369774e-01
-4.588869352535099866e-01,-1.900504137043720065e-01,-1.753757702720850076e-01,-6.390801386020930064e-01,1.094673713055529962e+00
-2.885179638043570138e-01,1.488792490317009942e-01,1.639076137089590102e+00,-6.703348950106370330e-01,1.867283324269690015e+00
-1.097607068339380015e-01,5.569782306935020522e-01,1.723251741039359963e+00,-5.375021802743249477e-01,1.696015183852759955e+00
-4.221520296948639839e-01,-6.751718551189830192e-03,3.951477676096790126e-01,-5.218748020700529899e-01,1.684597307824960088e+00
-4.603331913778669904e-01,-1.865919477580849917e-01,2.267965597101420094e-01,-7.094033405213170385e-01,1.482881498000580001e+00
-4.343005811394560212e-01,-1.243395607249289936e-01,1.426209557603740075e-01,-5.375021802743249477e-01,1.045196250268410010e+00
-4.334328274648420187e-01,-1.796750158655119889e-01,-4.443594190577829922e-02,-7.094033405213170385e-01,1.102285630407390027e+00
-2.448410288488019892e-01,4.858373658939350165e-02,9.189070810749050411e-01,-4.202968437422849868e-01,9.310174899904549717e-01
-2.896749687038420173e-01,-2.557612666838139925e-01,7.318501834087529634e-01,-5.296884911721889688e-01,9.995247461572279724e-01
-1.401320854454169984e-01,-4.825330990662730218e-02,5.541461306259080066e-01,-1.858861706782040102e-01,9.424353660182499537e-01
-1.488096221915539974e-01,-2.142596753283770028e-01,5.822046652758310348e-01,-4.984337347636449977e-01,6.227348372399730270e-01
-3.249636181381320155e-01,-1.623826861340799954e-01,2.455022494767570007e-01,-5.687569366828689743e-01,8.815400272033400153e-01
-3.287238840614580271e-01,-2.384689369523819991e-01,4.512648369095250134e-01,-7.172170296234540166e-01,1.193628638629750105e+00
-1.953790693958220026e-01,-2.211766072209500056e-01,5.354404408592929876e-01,-3.421599527209249758e-01,1.083255837027730095e+00
-3.542314204203250022e-02,-2.626781985763870231e-01,6.476745794589839900e-01,-4.984337347636449977e-01,1.155569051870430020e+00
-1.155457313313630052e-01,4.255565247346170255e-01,3.973966204399000113e-02,2.907488645520929782e-01,1.964674655356040134e-01
-2.963277468758799826e-01,-1.001302991009239973e-01,-4.466082718880050040e-01,-2.562093725974279868e-01,2.421389696467859953e-01
-2.702951366374700126e-01,9.028248253221470287e-01,1.152728203157590059e+00,-5.062474238657810321e-01,6.227348372399730270e-01
-3.521532332760269890e-01,-1.727580839729400131e-01,9.469656157248269590e-01,-6.468938277042289853e-01,6.950480520826789466e-01
-3.188893424158359968e-01,-1.277980266712160085e-01,3.016193187766029737e-01,-2.952778181081079922e-01,8.815400272033400153e-01
-3.964086706813250149e-01,-2.142596753283770028e-01,1.893851801769119991e-01,-6.547075168063649642e-01,1.007136663509089924e+00
